ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
71,208,3,62,28,1,1,97,40,6,2,29,6,34,0,1,1,27,97,4,3,0,50,Bad
59,115,4,56,25,0,0,96,2,4,6,25,4,44,3,1,1,64,53,2,3,1,50,Good
65,169,32,78,17,4,3,70,23,6,3,20,0,30,1,7,7,5,27,2,4,1,60,Good
67,144,21,62,22,0,0,86,6,4,6,22,0,59,1,2,2,11,58,2,3,1,100,Good
63,260,8,91,28,1,1,80,3,4,3,31,1,27,12,0,0,28,89,7,2,0,53,Good
61,146,3,58,35,0,0,63,6,4,6,44,4,45,6,0,0,27,87,4,3,2,64,Bad
72,247,6,74,26,0,0,96,20,6,6,27,1,35,2,3,3,28,44,6,4,1,56,Bad
54,187,3,75,30,0,0,87,0,4,6,30,5,3,0,3,3,39,98,4,1,2,55,Bad
59,180,4,60,49,0,0,98,20,6,6,49,6,37,2,3,3,45,70,10,4,2,82,Bad
70,160,4,76,25,0,0,96,36,6,6,25,2,16,6,0,0,47,43,7,3,1,67,Good
77,133,1,64,22,0,0,91,24,6,6,23,1,61,1,1,1,33,79,1,4,0,71,Good
71,174,5,42,25,0,0,96,12,6,6,25,8,20,4,2,2,12,68,3,2,0,29,Bad
64,323,7,106,21,5,4,77,11,0,5,23,2,9,14,0,0,27,71,5,2,1,50,Bad
76,204,6,79,15,0,0,87,9,4,6,15,2,40,18,0,0,0,53,3,3,0,60,Good
84,159,3,75,21,0,0,96,28,6,6,26,1,46,3,2,2,0,84,1,3,0,57,Good
58,190,3,47,15,0,0,87,5,4,6,15,5,20,3,2,2,37,98,6,3,1,64,Bad
55,248,15,62,19,2,1,86,3,0,5,22,0,64,0,2,2,8,31,1,2,0,75,Good
62,168,1,67,16,2,2,89,6,0,2,20,1,42,20,0,0,89,91,2,2,1,83,Bad
68,123,7,56,11,1,1,83,8,4,3,12,1,25,3,1,1,27,58,2,3,1,60,Good
65,228,5,69,24,3,2,85,3,0,2,27,1,31,7,0,0,13,66,3,2,0,46,Good
81,275,3,80,50,0,0,98,33,6,6,50,2,16,7,0,0,3,10,3,3,0,25,Good
75,273,10,107,27,1,0,93,18,6,5,29,1,17,10,0,0,26,91,4,2,0,54,Good
54,142,2,61,23,4,3,76,4,4,3,30,4,52,4,1,1,51,73,5,6,1,80,Bad
66,332,4,134,12,4,4,79,72,6,2,14,2,43,8,0,0,47,96,4,3,1,100,Good
86,216,9,125,18,0,0,94,27,6,6,18,1,33,16,0,0,0,70,0,3,0,43,Good
66,162,9,51,21,1,1,86,26,6,2,22,1,45,1,6,6,32,76,5,2,0,64,Bad
64,230,11,108,35,0,0,92,4,4,6,39,1,47,2,1,1,56,40,7,8,2,83,Good
83,287,6,77,24,0,0,96,47,6,6,24,2,21,0,1,1,2,73,2,2,0,25,Good
75,152,4,58,14,0,0,93,13,6,6,14,2,29,7,0,0,37,60,2,3,1,71,Bad
77,85,7,42,13,0,0,92,59,6,6,13,4,15,1,3,3,8,98,4,2,0,67,Good
66,386,23,101,23,0,0,96,6,4,6,23,0,30,14,0,0,65,60,7,2,2,100,Good
78,185,10,77,35,0,0,97,59,6,6,37,1,29,13,0,0,49,41,3,2,0,83,Good
76,135,3,54,25,0,0,96,78,6,6,25,2,40,5,2,2,12,79,3,5,0,53,Good
67,247,14,79,18,1,0,80,4,4,5,21,0,20,6,0,0,25,50,4,2,1,46,Good
73,283,2,105,20,0,0,95,6,4,6,22,2,33,1,1,1,29,65,3,2,1,63,Bad
65,275,2,81,42,0,0,93,15,6,6,44,5,50,0,3,3,63,77,4,6,1,71,Good
80,161,5,48,10,0,0,90,24,6,6,10,3,50,3,1,1,8,74,2,2,0,67,Bad
66,417,17,165,7,1,0,89,3,4,5,9,0,56,16,0,0,93,80,2,1,1,100,Bad
72,151,7,60,30,1,0,97,36,6,5,34,4,27,6,0,0,16,78,3,6,1,45,Good
56,199,10,108,33,5,4,89,1,0,2,36,1,28,0,1,1,83,45,5,3,1,50,Good
54,227,24,106,43,0,0,89,0,4,6,45,0,30,0,11,11,55,10,6,2,3,63,Bad
67,221,9,67,29,1,1,97,53,6,2,31,2,27,9,0,0,48,32,10,2,3,81,Bad
58,206,3,81,32,2,0,91,35,6,5,34,1,50,1,2,2,54,85,4,2,1,64,Bad
81,177,4,52,25,0,0,96,27,6,6,26,1,23,3,3,3,14,77,4,3,0,62,Good
63,142,3,58,9,4,4,75,16,6,2,12,2,42,12,0,0,0,99,2,2,0,100,Good
68,98,0,48,28,1,1,94,27,6,4,32,6,19,1,6,6,53,95,5,2,1,50,Good
82,306,1,105,18,0,0,95,26,6,6,20,1,25,2,1,1,6,100,9,1,0,77,Good
83,202,10,98,22,3,1,88,34,6,4,25,2,24,1,1,1,6,83,4,2,0,50,Good
71,194,12,69,29,0,0,93,6,4,6,31,0,27,2,2,2,36,69,4,2,1,67,Good
79,162,8,66,28,0,0,90,19,6,6,30,4,50,2,1,1,14,84,4,2,0,75,Good
65,305,13,90,25,0,0,88,26,6,6,26,0,58,13,0,0,75,69,3,6,2,75,Bad
54,469,22,224,20,2,1,73,1,3,3,23,0,9,0,1,1,8,47,6,2,1,69,Bad
57,336,2,86,26,3,2,83,4,0,2,30,2,20,14,1,1,63,55,12,3,2,84,Bad
82,178,1,78,24,0,0,92,36,6,6,26,4,27,5,1,1,7,100,5,3,0,57,Good
75,349,5,111,33,0,0,94,15,6,6,33,1,48,4,1,1,31,69,6,3,0,77,Good
65,117,7,48,7,1,1,78,36,6,4,9,2,56,7,0,0,54,69,2,3,1,83,Good
73,336,3,126,26,1,0,93,44,6,5,27,3,74,0,4,4,33,20,2,12,0,82,Good
60,168,1,57,17,0,0,95,0,4,6,22,7,23,0,6,6,30,100,4,3,2,47,Bad
73,192,4,60,19,0,0,95,40,6,6,19,3,42,0,2,2,29,95,4,3,2,88,Bad
70,214,3,80,52,0,0,96,62,6,6,52,3,35,0,5,5,13,17,10,3,2,62,Good
84,269,13,146,29,0,0,97,56,6,6,31,0,39,0,2,2,0,64,3,1,0,36,Good
58,100,14,62,33,1,1,94,2,4,6,34,0,35,1,3,3,44,99,5,3,2,73,Bad
81,330,1,102,38,0,0,95,18,6,6,40,3,18,1,2,2,3,76,2,2,0,20,Good
74,455,4,194,20,0,0,95,43,6,6,20,2,25,6,0,0,43,96,7,3,1,71,Bad
71,191,6,74,33,2,1,91,1,0,2,35,3,17,0,2,2,29,89,4,2,1,50,Bad
68,223,11,86,20,0,0,91,41,6,6,22,1,50,1,3,3,83,37,3,8,2,79,Bad
70,166,14,82,26,1,0,79,17,6,5,28,0,29,1,1,1,42,87,7,2,0,45,Bad
62,154,6,84,11,1,0,92,1,3,5,12,1,25,0,2,2,5,93,1,2,0,75,Bad
56,247,6,76,16,4,0,67,4,3,5,21,2,62,0,2,2,64,82,6,10,2,100,Bad
58,194,5,83,23,1,1,85,2,2,4,26,2,35,0,0,0,72,95,9,2,3,92,Bad
59,164,5,56,30,0,0,87,2,4,6,31,2,39,0,2,2,72,96,4,3,2,88,Bad
67,158,12,86,11,4,2,60,40,6,3,15,0,60,0,0,0,60,61,2,4,1,86,Bad
75,159,6,82,11,1,1,92,78,6,3,13,3,38,0,0,0,40,76,3,1,0,100,Bad
76,208,3,61,19,0,0,95,22,6,6,21,3,38,0,2,2,21,68,5,4,1,67,Bad
60,232,8,92,31,0,0,76,1,4,6,34,1,35,0,1,1,53,49,10,2,2,75,Bad
71,172,1,64,17,0,0,89,22,6,6,18,1,33,3,1,1,46,64,7,2,2,75,Bad
68,191,7,67,25,1,1,89,20,6,3,32,2,22,15,1,0,51,44,9,2,5,73,Good
71,179,7,82,24,0,0,96,53,6,6,24,1,38,16,0,0,68,62,9,2,6,85,Bad
61,234,5,86,20,0,0,68,2,4,6,25,2,68,6,0,0,91,53,3,6,2,82,Good
63,152,2,58,30,0,0,91,71,5,6,32,5,44,0,4,4,67,57,5,5,2,91,Good
74,407,2,93,49,1,0,94,17,6,5,52,2,35,1,3,3,34,84,2,4,0,50,Good
66,377,7,114,26,0,0,96,5,4,6,26,1,23,8,0,0,48,3,2,2,1,50,Good
58,42,5,21,8,0,0,88,1,4,6,8,2,50,0,0,0,50,92,2,2,1,80,Bad
56,164,9,88,18,1,1,86,1,4,2,21,1,33,0,0,0,48,66,4,2,2,75,Bad
73,288,3,131,23,6,4,89,21,6,5,27,2,48,0,4,4,24,48,8,3,2,92,Bad
65,92,11,57,32,0,0,97,8,4,6,32,1,44,0,4,4,45,68,4,4,1,57,Bad
64,96,2,49,15,1,1,78,13,6,6,19,2,44,0,6,6,0,95,0,2,0,40,Bad
72,271,3,58,39,1,0,98,8,4,5,43,2,40,0,6,6,12,92,4,3,0,64,Good
63,151,9,50,29,0,0,97,3,4,6,30,2,70,0,1,1,52,90,4,4,0,100,Bad
69,214,3,82,27,0,0,87,32,6,6,30,2,50,0,2,2,94,76,2,3,2,100,Bad
66,310,3,95,24,1,0,96,3,3,5,28,2,46,0,1,1,43,55,4,3,1,78,Bad
59,140,6,62,20,2,1,91,32,6,2,23,4,61,0,2,2,99,87,8,4,5,100,Bad
56,176,4,63,34,0,0,86,5,4,6,35,4,60,0,8,7,48,90,5,3,3,62,Bad
83,198,3,100,23,1,0,92,41,5,5,25,1,68,1,2,2,4,53,2,4,0,75,Bad
63,315,3,96,45,1,1,98,6,4,6,48,2,46,0,2,2,41,67,9,3,2,80,Bad
67,154,2,83,9,2,1,81,20,6,4,16,3,44,0,6,3,49,92,6,2,2,100,Bad
54,316,30,132,8,10,6,47,4,3,3,19,0,47,5,0,0,38,60,2,2,0,57,Bad
67,139,7,73,24,1,1,96,38,6,6,25,1,24,4,1,1,48,92,5,2,1,70,Good
70,122,2,59,23,0,0,96,1,4,6,25,4,52,1,1,1,11,65,2,4,1,67,Bad
75,203,2,79,41,0,0,98,42,6,6,43,4,19,1,2,2,16,9,6,2,1,73,Good
62,416,19,145,30,0,0,82,4,4,6,34,0,21,19,0,0,62,55,11,2,5,78,Good
56,166,8,72,18,1,0,77,3,4,5,22,2,32,5,2,2,82,28,5,2,3,88,Good
63,245,3,79,38,0,0,90,11,4,6,41,4,45,8,1,0,38,84,5,4,2,56,Bad
56,41,10,19,8,0,0,88,8,4,6,8,4,50,0,2,2,73,79,2,2,1,80,Good
64,177,8,88,23,0,0,83,10,4,6,24,3,42,0,1,1,28,44,4,3,2,70,Good
65,142,14,85,9,4,3,82,12,6,3,13,0,64,0,1,1,30,35,2,2,0,100,Bad
70,373,4,101,23,0,0,96,7,4,6,25,4,52,0,5,5,49,100,2,1,0,75,Bad
54,113,2,36,37,0,0,97,8,4,6,38,6,50,0,9,9,59,94,4,5,1,69,Bad
57,129,4,63,32,0,0,84,23,6,6,32,5,31,0,3,3,82,73,4,4,3,73,Bad
88,433,6,138,21,0,0,96,76,6,6,23,2,74,0,4,4,0,93,2,2,0,57,Good
77,181,4,68,27,1,0,89,30,6,5,28,2,46,0,1,1,4,69,3,2,0,45,Good
78,200,10,74,31,0,0,97,4,4,6,35,1,29,0,0,0,0,61,2,3,0,38,Good
59,195,5,51,17,2,2,84,5,1,2,19,3,53,0,1,1,32,83,2,2,2,75,Bad
65,409,6,72,33,0,0,92,5,4,6,36,3,53,0,0,0,17,58,3,3,2,41,Good
63,148,12,93,14,1,0,67,7,4,5,15,0,47,0,1,1,73,34,3,2,0,100,Good
64,133,8,77,16,3,2,76,5,3,4,21,2,29,0,2,2,32,2,6,2,1,80,Bad
62,164,7,64,21,0,0,86,5,4,6,21,1,19,0,0,0,70,52,5,1,1,75,Good
66,164,8,71,24,1,0,85,0,4,5,27,1,30,0,4,4,17,30,3,6,0,75,Bad
78,353,6,108,50,0,0,98,15,6,6,54,2,31,0,0,0,44,71,8,3,4,55,Bad
56,127,10,46,13,0,0,92,4,4,6,13,1,54,0,1,1,88,75,5,3,2,89,Bad
55,367,2,74,24,0,0,96,8,4,6,26,10,46,0,7,6,77,63,6,4,4,100,Bad
57,164,7,62,16,1,1,72,2,4,3,19,2,47,0,1,1,67,62,5,2,3,100,Bad
57,208,4,69,20,0,0,65,3,4,6,20,2,40,0,6,6,70,100,4,3,2,64,Bad
55,174,7,84,35,2,0,73,8,4,5,37,2,38,0,1,1,17,65,3,5,0,62,Bad
63,149,7,64,22,2,0,85,6,3,5,26,3,54,0,2,2,25,97,1,4,1,63,Bad
77,117,3,55,18,0,0,89,12,6,6,19,1,53,0,3,3,29,65,3,4,0,88,Bad
63,149,3,80,11,2,1,83,8,4,5,12,2,33,0,17,16,27,86,2,3,0,83,Bad
61,187,8,46,26,4,0,88,38,6,5,33,1,36,0,5,5,60,77,7,2,3,75,Bad
68,176,8,96,22,0,0,95,11,4,6,22,1,27,0,0,0,62,17,2,6,1,89,Bad
61,176,6,83,29,0,0,94,1,4,6,31,2,35,0,0,0,67,22,9,3,3,86,Bad
61,172,9,59,22,1,1,96,0,2,4,23,1,30,0,0,0,54,84,7,4,2,92,Bad
73,229,13,122,16,0,0,88,3,4,6,17,0,41,0,0,0,40,56,2,2,0,100,Bad
58,164,4,62,21,2,1,70,8,4,5,24,4,52,0,5,5,27,94,5,4,0,82,Bad
56,189,1,66,43,0,0,92,6,4,6,49,7,63,0,8,8,46,39,7,3,3,67,Bad
64,330,10,112,8,1,0,67,6,4,5,9,1,33,0,0,0,84,89,4,2,2,75,Bad
72,265,16,154,13,2,1,81,26,5,4,16,0,56,0,1,1,41,83,4,2,0,100,Bad
57,209,4,64,34,0,0,91,6,4,6,35,3,37,0,2,2,54,86,9,2,2,69,Bad
63,184,9,75,22,0,0,95,4,4,6,22,1,18,0,1,1,78,6,8,2,4,79,Bad
70,163,4,78,32,0,0,94,27,6,6,35,1,40,0,2,2,47,47,10,2,0,92,Good
63,257,6,90,28,0,0,93,2,4,6,29,4,14,0,5,5,60,87,3,3,1,60,Bad
84,362,11,114,33,0,0,97,25,6,6,35,1,40,0,3,3,1,89,2,2,0,36,Bad
67,247,15,104,8,1,1,78,3,4,4,9,0,33,0,0,0,32,42,3,2,0,83,Bad
62,155,3,70,21,2,0,74,9,4,2,23,2,57,0,5,5,75,93,1,3,1,100,Bad
54,120,7,42,12,0,0,67,2,4,6,12,4,50,0,0,0,77,89,2,4,1,100,Bad
75,140,21,58,34,0,0,97,23,6,6,34,0,50,0,0,0,0,52,1,3,0,33,Good
62,30,2,13,8,0,0,90,5,4,6,10,4,40,0,3,3,17,100,3,4,0,89,Bad
63,207,1,58,35,1,0,95,20,6,5,37,3,41,0,2,2,51,61,5,3,3,69,Bad
65,102,3,39,38,1,1,92,6,4,4,39,9,46,0,13,13,20,86,4,14,1,72,Bad
69,192,2,87,14,0,0,94,1,4,6,17,1,53,0,1,1,53,115,2,1,1,60,Bad
61,108,1,64,3,0,0,67,79,6,6,8,2,50,0,4,4,81,81,1,1,1,75,Bad
65,271,4,92,24,0,0,92,1,4,6,24,2,42,0,2,2,31,45,8,3,1,73,Good
54,186,2,53,22,1,0,64,5,4,5,25,3,40,0,2,2,33,87,6,1,1,58,Bad
81,227,2,58,37,0,0,91,24,6,6,45,6,78,0,0,0,0,90,0,7,0,58,Bad
67,87,12,44,20,0,0,90,11,4,6,20,0,35,0,1,1,31,73,3,3,1,60,Bad
77,147,3,65,15,0,0,93,30,6,6,15,2,33,0,3,3,21,37,2,2,0,44,Bad
55,294,10,75,24,5,5,75,5,1,3,31,1,36,0,0,0,60,12,5,2,0,64,Good
54,126,3,26,9,1,1,90,1,4,6,11,2,36,3,2,2,44,76,4,2,1,86,Bad
63,186,3,69,24,2,2,73,13,5,2,30,2,50,0,3,3,8,76,2,3,1,63,Bad
54,207,3,69,34,1,0,75,1,3,5,38,6,25,2,2,2,17,80,8,5,1,68,Bad
67,209,2,96,16,3,2,86,23,6,3,22,4,50,1,4,4,42,89,2,2,1,67,Bad
61,61,4,25,23,0,0,96,10,4,6,23,5,52,3,3,3,30,87,6,6,0,100,Bad
56,105,5,43,16,0,0,94,5,4,6,16,1,69,2,2,2,101,84,2,4,1,86,Bad
67,167,16,87,12,1,1,75,34,6,6,12,0,33,9,0,0,50,151,3,2,1,71,Bad
61,232,3,116,37,1,1,88,2,4,4,41,1,20,3,6,4,57,41,13,2,5,79,Bad
59,146,5,60,21,0,0,91,2,4,6,22,2,68,0,4,4,34,46,2,4,2,75,Bad
68,260,7,72,21,1,1,96,3,1,3,23,1,39,1,1,1,9,80,5,2,0,70,Bad
57,385,9,81,26,0,0,85,2,4,6,28,1,23,8,0,0,73,84,5,2,2,58,Bad
56,370,5,124,28,0,0,84,4,4,6,31,3,16,4,1,1,39,88,11,2,3,54,Good
65,257,1,96,18,0,0,90,64,6,6,21,2,29,5,1,1,81,89,8,3,5,100,Bad
55,210,8,60,25,1,0,89,61,6,5,28,2,44,0,4,3,88,97,4,5,3,90,Bad
73,248,4,76,24,0,0,88,18,6,6,26,2,28,0,1,1,12,90,4,2,0,64,Good
68,147,5,76,30,2,0,72,40,6,5,32,3,22,1,3,3,48,61,4,2,1,67,Bad
73,223,23,99,22,0,0,91,9,4,6,23,0,35,4,1,1,6,65,6,2,0,80,Good
55,110,20,63,9,2,0,62,11,4,5,13,0,46,0,1,1,92,89,3,2,1,100,Bad
69,127,4,59,35,2,1,95,26,6,3,38,4,37,4,2,2,42,87,6,3,2,75,Good
74,306,33,121,35,1,1,97,61,6,3,37,0,19,8,0,0,32,49,11,3,3,75,Good
55,303,4,76,20,1,0,86,0,3,5,21,2,57,4,1,1,44,90,5,3,2,100,Good
77,156,1,73,20,1,0,91,15,6,5,23,4,48,5,1,1,11,64,3,5,0,67,Good
83,213,1,98,14,0,0,93,17,6,6,15,1,27,1,2,2,0,68,0,2,0,50,Good
63,329,2,148,27,4,3,85,44,6,4,33,4,33,2,5,5,37,71,7,2,1,82,Good
81,302,23,145,9,1,0,90,53,6,5,10,0,30,21,0,0,1,75,2,2,0,80,Good
51,173,2,81,25,1,0,89,1,3,5,28,2,39,0,2,2,91,54,15,3,11,100,Good
61,270,6,81,44,0,0,98,1,4,6,46,3,50,5,0,0,50,85,6,5,3,73,Bad
67,147,2,62,32,1,1,94,7,1,3,34,4,47,7,0,0,34,94,5,4,0,64,Good
73,270,9,86,16,0,0,75,17,5,6,16,1,25,3,2,2,10,6,5,1,0,67,Bad
74,288,2,119,13,1,1,82,8,4,4,18,3,41,1,4,4,0,59,2,3,0,83,Good
68,196,9,79,26,0,0,93,2,4,6,29,1,41,8,0,0,30,50,4,4,1,80,Good
79,414,8,120,32,0,0,97,17,6,6,33,1,36,12,0,0,27,70,2,2,0,29,Good
77,170,1,82,35,1,0,95,27,6,5,37,1,30,0,1,1,29,91,2,3,0,63,Good
66,221,9,85,32,1,1,94,43,6,2,33,2,30,1,2,2,58,25,14,3,6,94,Good
65,137,6,76,22,6,2,73,12,6,4,30,1,60,1,2,2,45,55,3,4,0,100,Good
82,178,7,70,24,1,0,89,40,6,5,27,2,41,1,2,2,12,84,2,1,0,60,Good
86,174,3,77,22,0,0,95,46,6,6,22,1,23,2,2,2,2,99,1,2,0,50,Good
82,368,0,89,23,0,0,96,43,6,6,26,1,54,11,0,0,16,83,2,1,1,38,Good
71,196,3,53,27,0,0,96,7,4,6,27,1,22,2,1,1,17,99,4,5,0,60,Good
75,125,10,64,7,0,0,86,6,4,6,7,1,43,10,0,0,5,79,1,2,0,60,Bad
70,142,6,70,37,2,1,88,44,6,3,43,1,47,2,1,1,40,79,2,3,1,71,Bad
72,181,11,77,22,0,0,96,9,4,6,23,1,48,0,4,4,31,45,3,4,0,78,Good
63,103,5,37,29,1,0,90,3,4,5,31,3,37,6,0,0,32,95,8,5,0,57,Bad
70,185,11,75,36,0,0,97,72,6,6,37,1,41,1,3,3,67,60,12,5,5,85,Bad
75,141,2,83,16,0,0,94,32,6,6,18,1,39,1,2,2,36,53,3,3,1,54,Good
70,460,1,136,38,3,0,91,23,5,5,44,3,50,1,5,5,16,45,8,10,1,75,Good
75,131,1,72,61,1,0,98,59,6,5,63,3,13,6,0,0,4,98,4,2,0,38,Good
54,235,7,79,25,1,0,79,2,3,5,29,2,14,6,0,0,48,62,5,3,3,67,Bad
74,139,2,52,11,0,0,92,64,6,6,12,3,42,0,3,3,34,85,1,3,1,44,Good
75,385,5,80,52,1,0,98,23,6,5,56,2,41,5,1,1,15,67,9,3,0,54,Good
76,315,13,117,35,0,0,97,40,6,6,35,0,17,0,1,1,15,57,10,5,2,53,Bad
58,136,4,70,22,2,1,70,7,4,3,27,2,30,0,0,0,72,41,3,2,2,54,Bad
64,209,3,59,20,0,0,90,15,6,6,20,5,25,0,1,1,90,78,6,4,3,83,Bad
68,72,5,38,21,0,0,95,20,6,6,22,3,36,0,1,1,47,90,3,5,1,73,Bad
68,165,6,71,21,1,0,65,22,6,5,23,3,65,0,0,0,11,85,1,3,0,57,Good
72,349,8,142,32,0,0,82,28,6,6,34,2,26,0,1,1,1,57,1,4,0,30,Good
65,259,3,97,19,2,1,81,2,3,2,21,2,43,0,4,4,48,100,6,2,1,73,Bad
64,139,18,68,20,5,2,56,14,6,3,25,0,28,0,0,0,0,68,0,2,0,18,Bad
68,110,5,48,14,0,0,71,23,6,6,14,1,43,0,1,1,30,78,3,2,1,83,Good
56,167,19,86,14,1,0,80,4,4,5,15,0,20,0,0,0,93,25,5,2,1,100,Bad
71,155,2,51,18,0,0,81,16,6,6,21,2,24,0,4,3,24,98,3,3,0,46,Bad
75,282,2,59,22,0,0,87,21,6,6,23,2,30,0,1,1,17,69,6,3,0,60,Bad
71,310,1,123,21,0,0,96,71,6,6,23,3,26,0,3,3,73,70,5,2,1,58,Good
71,322,5,81,42,0,0,98,65,6,6,42,5,19,0,4,4,14,77,11,4,3,50,Bad
77,187,4,59,19,0,0,95,72,6,6,19,1,58,0,3,3,14,70,2,3,0,56,Good
58,113,6,57,21,0,0,71,6,4,6,21,4,52,0,0,0,84,67,7,2,1,90,Bad
72,325,4,97,15,1,0,82,11,3,5,17,1,47,0,0,0,21,64,5,3,2,67,Bad
66,175,2,39,15,0,0,84,2,4,6,19,5,21,0,3,3,9,45,5,3,0,57,Bad
71,128,3,68,12,1,1,85,27,6,3,13,3,23,0,0,0,80,99,6,2,1,80,Bad
68,21,13,16,3,0,0,67,3,4,6,3,0,67,0,0,0,0,76,0,2,0,67,Bad
72,139,5,50,37,2,2,95,39,6,3,42,5,27,0,6,6,12,95,4,3,0,36,Bad
74,213,18,97,20,1,1,90,5,2,4,21,0,29,0,2,1,14,65,3,2,0,50,Good
69,280,11,125,16,1,1,88,6,0,2,17,1,24,0,0,0,45,64,4,2,0,43,Bad
71,139,5,63,29,0,0,93,50,6,6,29,3,66,0,0,0,52,50,3,5,1,67,Bad
64,107,6,38,10,2,2,83,41,6,2,12,4,25,0,1,1,42,90,4,2,1,75,Bad
68,119,5,66,13,3,2,80,15,6,3,15,1,27,0,0,0,10,94,3,3,1,50,Bad
70,269,2,70,10,3,3,85,70,6,4,13,3,15,0,1,0,24,91,7,1,0,90,Good
57,193,5,75,20,0,0,81,6,4,6,21,1,52,0,1,1,72,57,8,2,3,100,Bad
36,377,1,113,10,7,2,63,0,0,5,17,2,19,0,0,0,59,78,8,3,2,85,Bad
65,155,1,89,6,1,0,78,8,4,5,9,1,33,0,4,4,50,74,1,3,0,67,Good
74,273,5,73,39,0,0,98,5,4,6,40,3,43,0,1,0,3,138,2,7,0,45,Bad
68,269,12,115,18,0,0,89,54,6,6,18,0,28,0,0,0,68,84,9,1,4,83,Good
61,194,6,69,22,1,1,74,9,6,4,23,5,22,0,0,0,44,84,5,3,3,57,Bad
71,145,2,64,15,1,1,88,36,6,2,17,3,53,0,0,0,24,72,3,5,0,67,Bad
85,276,6,95,27,0,0,96,27,6,6,28,3,21,0,0,0,6,90,4,2,0,32,Bad
55,306,4,100,28,4,4,93,38,0,6,29,2,25,0,1,1,60,77,11,3,8,70,Bad
74,284,4,84,43,0,0,98,23,6,6,44,8,25,0,2,1,9,9,12,2,1,50,Good
57,331,3,115,8,7,4,50,1,1,2,16,1,19,0,1,1,24,100,2,2,0,44,Bad
74,168,2,85,23,0,0,96,13,6,6,24,3,17,0,0,0,40,95,7,2,0,64,Bad
85,261,12,110,19,0,0,95,63,6,6,19,0,21,0,0,0,0,82,1,2,0,25,Good
79,168,9,58,21,0,0,90,76,6,6,21,3,38,0,0,0,27,88,5,3,0,62,Good
77,120,2,58,15,0,0,94,52,6,6,16,2,25,0,2,2,18,52,3,3,0,46,Bad
69,372,18,147,11,1,0,77,1,4,5,13,0,38,0,0,0,23,70,5,3,0,73,Bad
65,261,2,93,14,2,2,87,27,6,6,17,2,47,0,0,0,29,96,4,2,0,67,Good
75,173,1,103,24,0,0,96,42,6,6,25,1,44,0,0,0,28,20,4,6,1,71,Good
64,201,3,78,58,0,0,95,59,6,6,58,6,21,0,4,3,35,99,9,4,3,39,Bad
59,55,10,31,18,0,0,94,32,6,6,19,1,17,0,1,1,62,87,6,1,3,78,Bad
65,70,7,30,8,2,2,89,59,6,3,10,2,33,0,0,0,41,8,5,2,0,88,Bad
72,176,11,76,35,0,0,97,10,4,6,35,1,37,0,0,0,17,52,3,4,1,41,Good
75,217,1,74,41,1,1,91,13,6,4,43,5,33,0,4,3,7,88,3,4,0,30,Bad
59,204,9,70,5,2,1,43,10,0,2,7,1,29,0,0,0,85,48,3,2,1,100,Bad
71,395,18,150,22,0,0,91,17,6,6,22,0,18,0,0,0,60,50,5,2,2,64,Good
57,128,4,61,29,3,2,78,1,0,2,32,4,22,0,0,0,17,76,8,5,0,65,Good
61,344,8,116,41,0,0,98,13,6,6,41,1,20,0,12,12,54,43,13,2,8,67,Good
68,164,1,68,13,1,0,94,6,4,5,17,2,29,0,4,4,21,93,4,3,1,54,Bad
59,365,9,105,21,0,0,87,3,4,6,23,1,48,0,0,0,63,72,6,4,2,91,Good
64,227,1,74,33,2,1,98,23,0,5,43,5,26,0,1,1,31,82,14,5,3,79,Bad
65,187,6,86,31,0,0,94,17,6,6,32,1,34,0,1,1,58,77,10,4,4,93,Bad
60,70,8,39,10,2,1,83,19,6,5,13,1,58,0,1,1,89,93,4,3,2,88,Bad
66,185,11,92,23,0,0,91,18,6,6,23,1,22,0,1,1,53,19,7,3,4,71,Bad
55,180,65,115,5,12,3,31,15,6,3,17,0,19,0,0,0,34,61,4,2,1,86,Bad
59,91,14,36,10,4,4,82,22,6,6,11,0,55,0,2,2,53,65,3,5,0,89,Bad
80,211,3,55,19,0,0,95,81,6,6,19,3,16,0,3,3,5,82,1,2,0,27,Good
68,89,9,40,10,2,2,91,81,6,2,11,1,45,0,0,0,48,86,3,4,1,88,Bad
61,83,6,45,18,1,1,83,43,6,6,19,3,33,0,0,0,84,92,4,3,4,73,Bad
57,149,6,66,23,0,0,91,1,4,6,23,1,22,0,3,3,50,95,7,2,3,69,Bad
61,186,2,64,24,1,0,79,19,6,5,29,5,45,0,1,1,49,90,4,1,1,83,Bad
64,162,14,47,9,1,1,80,6,4,2,10,0,60,0,0,0,88,66,3,3,2,100,Bad
57,180,9,98,19,3,3,74,4,0,6,21,1,21,0,1,1,21,95,9,1,0,71,Bad
